text,label
Our three-part approach achieving carbon neutrality includes : 1 reducing energy use related greenhouse gas emissions described ; 2 procuring renewable electricity ; 3 purchasing carbon offsets compensate remaining emissions footprint,sustainable
However proportion commutes made using motorized private vehicles instead public transport – resulting much higher CO2 footprint per kilometer,unsustainable
Category 15 Scope 3 “ Investments ” hereafter “ Scope 3 Investments ” “ S3C15 ” important category emissions considered financial institutions,unsustainable
In fact Scope 3 emissions relate use commodities mines means high exposure carbon-intensive activities associated aluminum smelting steelmaking,unsustainable
Our previous goal reduce worldwide lost-time injury rate per one million working hours BASF temporary employees 0.5 2025,sustainable
We trusted manage essential assets impact people ’ daily lives – including housing water power communications transport,unsustainable
The notice sent committee members well Chairperson Board Statutory Auditors information,unsustainable
In 2019 deeply regret seven fatal incidents involving people working behalf,unsustainable
Scope 2 calculations use IEA GHG 2020 Conversion Factors location-based reporting,unsustainable
We able implement various environmentally relevant measures cooperation building owner energy-saving LED lighting environmentally friendly heating cooling systems use water lake,sustainable
There opportunities use recycled material production processes business model puts us start value chain,unsustainable
Risk measurement methodologies brought attention competent corporate bodies Board Directors Risk Committee Board Statutory Auditors,unsustainable
We also continued work toward ambitious water efficiency plastic reduction recycling goals global operations,sustainable
At end 2019 reduced GHG emissions 71 % compared baseline year 2004,sustainable
The study found individual investor survey respondents interested themes plastic reduction 46 % climate change 46 % community development 42 % circular economy 39 % SDGs 36 %,unsustainable
Any non-IT related incidents reported investigated either Corporate Security Incident Reporting procedure Integrity Reporting procedure,unsustainable
