text,label
"In 2017, BNY Mellon provided funding for one of Village Capital’s social enterprise programs, a three-month accelerator during which eight early-stage ventures working to solve transportation-energy challenges through sustainable energy consumption received valuable mentoring and training to help them grow.",sustainable
"By September, BHP had revealed not only a thermal coal exit in the next few years but also a target to reduce operational emissions by at least 30% from adjusted 2020 levels.",sustainable
We have an important role to play in achieving low-carbon operations in line with climate science.,unsustainable
"Our Climate Strategy approach seeks to invest in companies focused on climate risk mitigation or adaptation, andour low-carbon systematic equity platform includes quantitative strategies aimed at investing in companies contributing to a lower-carbon future.",sustainable
"The deforestation risk assessment is performed in the following way: for all companies badly rated either by CDP or by Forest 500, Group Investment Risk & Sustainability runs a deeper analysis to confirm or reject the rating.",unsustainable
"The move will save non-renewable resources, reduce ČSOB’s carbon footprint, and recycle plastic waste for the issue of new cards.",sustainable
"To protect our planet for future generations, we follow a carbon neutrality strategy, use resources efficiently and reduce waste.",sustainable
This is equivalent to our Scope 1 and 2 emissions and Scope 3 business travel emissions.,unsustainable
"According to the IEA the power sector was responsible for 41% of global energy-related CO2 emissions in 2019, making it one of the most material sectors in the shift to a low-carbon economy.",unsustainable
"Electronic delivery of reports and deployment of duplex printers and copiers reduce the firm’s paper consumption, despite business growth.",sustainable
